id,aircraft.id,maintenanceType,startDate,endDate,description,workOrder.id,supplierName,technician
af116ed4-7604-4efc-9938-cb9e55214648,AIRCRAFT-401,EMERGENCY,2027-01-05,2027-01-07,Executed 50-hour maintenance checklist,WORK-ORDER-12293,Horizon Aviation Systems,Emily Davis
af12d44e-2b06-4a3a-a6b1-d21590e9a70b,AIRCRAFT-128,EMERGENCY,2027-01-18,2027-01-19,Inspected and adjusted wheel alignment,WORK-ORDER-12753,Premier Flight Services,Jennifer Kim
af13ae12-86ac-4396-a6a6-9639aaa9324c,AIRCRAFT-348,UNSCHEDULED,2026-11-02,2026-11-04,Serviced and greased landing gear struts,WORK-ORDER-9345,Apex Aircraft Support,Emily Davis
af180961-c67d-46ff-b0b9-07256281f882,AIRCRAFT-256,SCHEDULED,2026-12-01,2026-12-02,Replaced landing gear actuator seal,WORK-ORDER-10548,Precision Aviation Services,Sarah Chen
af186242-fdaf-45d6-a6d2-723e6d94e332,AIRCRAFT-273,UNSCHEDULED,2027-01-14,2027-01-15,Performed overdue avionics system test,WORK-ORDER-12537,AeroTech Solutions,David Anderson
af192092-7a47-432d-a8a7-9bb7a9f26a2a,AIRCRAFT-34,EMERGENCY,2026-08-28,2026-08-28,Calibrated fuel quantity indicators,WORK-ORDER-6541,Premier Flight Services,Sarah Chen
af197685-c52d-4d5b-9265-315f19c97afd,AIRCRAFT-257,SCHEDULED,2026-11-10,2026-11-10,Executed deferred structural inspection,WORK-ORDER-9788,Precision Aviation Services,Robert Martinez
af1b8146-234c-4e2e-adef-2daf6c856208,AIRCRAFT-176,UNSCHEDULED,2027-01-19,2027-01-20,Examined control surfaces for wind damage,WORK-ORDER-12760,AeroTech Solutions,Michael Thompson
af1fa8ff-a968-4eb4-9758-382e00061714,AIRCRAFT-334,UNSCHEDULED,2026-08-03,2026-08-03,Filled main fuel tanks to capacity,WORK-ORDER-5306,SkyMaster Maintenance Corp,David Anderson
af1fbc9d-1023-491a-8fb9-2a465b8f38dc,AIRCRAFT-217,EMERGENCY,2027-01-05,2027-01-06,Replaced navigation display unit,WORK-ORDER-12063,SkyMaster Maintenance Corp,Sarah Chen
af21e388-04ed-47d0-909a-049a79fa1fd1,AIRCRAFT-44,UNSCHEDULED,2026-02-02,2026-02-02,Calibrated fuel quantity indicators,WORK-ORDER-2871,TitanAir Logistics,James Rodriguez
af22c13c-3309-44ac-8025-fc26c62875da,AIRCRAFT-221,SCHEDULED,2026-08-17,2026-08-18,Examined control surfaces for wind damage,WORK-ORDER-5934,Premier Flight Services,David Anderson
af250952-03fd-430e-8828-60bc3d500468,AIRCRAFT-239,EMERGENCY,2026-08-10,2026-08-10,Conducted periodic system functional tests,WORK-ORDER-5658,SkyMaster Maintenance Corp,Sarah Chen
af25183e-9a83-491d-88d3-8e0ce68d5afc,AIRCRAFT-468,EMERGENCY,2026-02-08,2026-02-09,Assessed corrosion from moisture exposure,WORK-ORDER-13835,SkyMaster Maintenance Corp,Emily Davis
af259e3c-a888-46b4-8d01-363c271de1e0,AIRCRAFT-405,UNSCHEDULED,2026-12-21,2026-12-21,Inspected windshield for crack propagation,WORK-ORDER-11278,SkyMaster Maintenance Corp,David Anderson
af26867e-11de-4a46-aef8-118b65053299,AIRCRAFT-327,SCHEDULED,2026-04-25,2026-04-25,Replaced radio transceiver unit,WORK-ORDER-866,SkyMaster Maintenance Corp,Michael Thompson
af2762c2-836a-4135-81ee-fb278fc674ef,AIRCRAFT-462,UNSCHEDULED,2027-01-26,2027-01-27,Completed routine pre-flight inspection,WORK-ORDER-13087,SkyMaster Maintenance Corp,Robert Martinez
af28f7f6-2ef2-4dd5-8116-a5bbd365edb0,AIRCRAFT-158,UNSCHEDULED,2026-12-19,2026-12-20,Repaired antenna cable connection,WORK-ORDER-11295,Horizon Aviation Systems,James Rodriguez
af29a4e2-55fc-47fc-8669-dc01cf642fd1,AIRCRAFT-50,UNSCHEDULED,2026-05-09,2026-05-10,Performed thorough cabin security sweep,WORK-ORDER-1687,Horizon Aviation Systems,James Rodriguez
af29d6e4-6b53-4ec0-af0f-0169c34ca45a,AIRCRAFT-469,SCHEDULED,2026-04-03,2026-04-03,Checked security seals on sensitive equipment,WORK-ORDER-14096,AeroTech Solutions,David Anderson
af2bfc1d-6819-490a-8df6-8a65109027be,AIRCRAFT-248,UNSCHEDULED,2026-09-26,2026-09-27,Filled main fuel tanks to capacity,WORK-ORDER-7566,Precision Aviation Services,Jennifer Kim
af2d60bc-36fc-458b-9389-38780043844f,AIRCRAFT-53,SCHEDULED,2026-12-29,2026-12-30,Verified integrity of access panels and doors,WORK-ORDER-11727,SkyMaster Maintenance Corp,Sarah Chen
af2e61ec-be57-4375-a3f9-7d52b84e10cf,AIRCRAFT-97,EMERGENCY,2026-03-02,2026-03-02,Replaced navigation display unit,WORK-ORDER-9628,Precision Aviation Services,James Rodriguez
af2eedfc-fdd9-47d9-a459-f094cfd75fd4,AIRCRAFT-83,UNSCHEDULED,2026-04-01,2026-04-02,Replaced leaking hydraulic line,WORK-ORDER-14135,TitanAir Logistics,Jennifer Kim
af2f8262-4c1d-41ac-b451-2c0b62519fa0,AIRCRAFT-113,UNSCHEDULED,2026-04-18,2026-04-19,Conducted pre-flight security screening,WORK-ORDER-532,Horizon Aviation Systems,Jennifer Kim
af30b9c3-4ec4-445c-abd8-4baa64166d51,AIRCRAFT-80,EMERGENCY,2026-02-10,2026-02-10,Calibrated fuel quantity indicators,WORK-ORDER-1951,Apex Aircraft Support,James Rodriguez
af322023-7f3c-4321-b036-c387dc51cac0,AIRCRAFT-479,SCHEDULED,2026-10-21,2026-10-21,Conducted pre-flight security screening,WORK-ORDER-8766,TitanAir Logistics,David Anderson
af32aa8a-c287-4205-969a-62c1e2e74e46,AIRCRAFT-150,UNSCHEDULED,2026-09-15,2026-09-16,Tested system pressure and flow rates,WORK-ORDER-7207,AeroTech Solutions,Emily Davis
af35488f-1d92-437e-8875-2dddedf70b03,AIRCRAFT-492,EMERGENCY,2026-11-06,2026-11-07,Replaced landing gear actuator seal,WORK-ORDER-9399,AeroTech Solutions,Jennifer Kim
af36ce3a-eefd-4f68-a988-426969b98812,AIRCRAFT-356,EMERGENCY,2026-04-20,2026-04-20,Inspected fuel lines for leaks,WORK-ORDER-626,TitanAir Logistics,Sarah Chen
af38a872-5937-40b3-ad53-6fabc2bb97e6,AIRCRAFT-31,SCHEDULED,2026-03-15,2026-03-15,Replaced worn hydraulic pump seals,WORK-ORDER-13396,Precision Aviation Services,Jennifer Kim
af3ba017-fcaa-4991-adb1-2d3a30f8b06c,AIRCRAFT-85,EMERGENCY,2026-08-02,2026-08-02,Recalibrated engine sensors,WORK-ORDER-5302,Horizon Aviation Systems,Jennifer Kim
af3c79fb-4ec6-42fc-8f70-26a58ce0fa1d,AIRCRAFT-223,EMERGENCY,2026-04-25,2026-04-26,Conducted pre-flight security screening,WORK-ORDER-702,Horizon Aviation Systems,Michael Thompson
af3ee43f-e5b4-43d7-a858-3b08a406368b,AIRCRAFT-370,SCHEDULED,2026-02-01,2026-02-01,Topped off auxiliary fuel tanks,WORK-ORDER-7,AeroTech Solutions,Emily Davis
af40679b-5850-43b0-a5d0-848594de51c7,AIRCRAFT-322,EMERGENCY,2026-08-06,2026-08-10,Recalibrated engine sensors,WORK-ORDER-5636,AeroTech Solutions,Robert Martinez
af40a3f8-7610-4ee0-add7-c73a5d091168,AIRCRAFT-91,SCHEDULED,2026-11-11,2026-11-15,Performed routine safety equipment inspection,WORK-ORDER-9782,Premier Flight Services,James Rodriguez
af41dcad-8a9e-4ea3-8945-030985aae4e5,AIRCRAFT-297,UNSCHEDULED,2026-02-10,2026-02-11,Inspected fuel lines for leaks,WORK-ORDER-1026,Precision Aviation Services,David Anderson
af42a7d1-2390-4e91-937f-8b819ba1e098,AIRCRAFT-146,UNSCHEDULED,2027-01-01,2027-01-04,Filled main fuel tanks to capacity,WORK-ORDER-12022,Premier Flight Services,Sarah Chen
af44c351-83b8-415b-86af-2799010d8346,AIRCRAFT-308,EMERGENCY,2026-11-21,2026-11-23,Performed overdue avionics system test,WORK-ORDER-10115,TitanAir Logistics,Jennifer Kim
af45b313-794a-4e0a-9900-b7576a565bd7,AIRCRAFT-343,EMERGENCY,2026-06-02,2026-06-03,Examined control surfaces for wind damage,WORK-ORDER-2556,SkyMaster Maintenance Corp,David Anderson
af463e16-cc15-48f0-a7aa-642128e36418,AIRCRAFT-377,SCHEDULED,2026-11-04,2026-11-04,Inspected and adjusted wheel alignment,WORK-ORDER-9404,Premier Flight Services,Emily Davis
af48a6d6-f2fd-48be-921e-cedfaf1e437c,AIRCRAFT-51,UNSCHEDULED,2027-01-20,2027-01-21,Inspected combustion chamber for cracks,WORK-ORDER-12789,SkyMaster Maintenance Corp,James Rodriguez
af4a084d-e74b-4790-ba24-3d2da89455c2,AIRCRAFT-174,UNSCHEDULED,2026-07-03,2026-07-04,Calibrated fuel quantity indicators,WORK-ORDER-3825,Apex Aircraft Support,Jennifer Kim
af4e3809-bbeb-44c0-aaec-e6d7ccbb45a2,AIRCRAFT-81,EMERGENCY,2026-07-10,2026-07-11,Updated communication software,WORK-ORDER-4383,Premier Flight Services,Jennifer Kim
af5109c8-3e3d-4a74-b00d-6b345dc4e59b,AIRCRAFT-2,SCHEDULED,2026-03-01,2026-03-02,Replaced intercom system amplifier,WORK-ORDER-9288,Horizon Aviation Systems,Michael Thompson
af53104a-7eb2-4e7d-8be6-9a81ec687104,AIRCRAFT-269,EMERGENCY,2026-10-18,2026-10-18,Inspected cargo hold for unauthorized items,WORK-ORDER-8674,SkyMaster Maintenance Corp,Sarah Chen
af542c8f-4ce7-4096-91ab-0659836a910f,AIRCRAFT-407,UNSCHEDULED,2026-07-17,2026-07-17,Examined control surfaces for wind damage,WORK-ORDER-4814,Apex Aircraft Support,Sarah Chen
af564a47-5a57-4525-88ef-0b3d830ea2e7,AIRCRAFT-109,EMERGENCY,2026-08-19,2026-08-19,Finished pending electrical system checks,WORK-ORDER-6095,TitanAir Logistics,Emily Davis
af596f78-3514-4869-8416-0fbf37260485,AIRCRAFT-47,UNSCHEDULED,2027-01-26,2027-01-26,Inspected windshield for crack propagation,WORK-ORDER-12973,Horizon Aviation Systems,Robert Martinez
af5a3407-b9d1-4e09-bffa-77eec9cebb2e,AIRCRAFT-289,UNSCHEDULED,2026-12-22,2026-12-24,Completed postponed engine run-up test,WORK-ORDER-11444,AeroTech Solutions,Michael Thompson
af5ab973-1938-4448-8b37-8db807b14ce1,AIRCRAFT-12,SCHEDULED,2026-05-06,2026-05-06,Replaced radio transceiver unit,WORK-ORDER-1386,Premier Flight Services,James Rodriguez
af5b0155-4917-4f3f-aed5-2794a75dba16,AIRCRAFT-89,EMERGENCY,2026-04-26,2026-04-27,Replaced intercom system amplifier,WORK-ORDER-965,AeroTech Solutions,Robert Martinez
af5bda41-72ab-44c3-92fd-cc500774e033,AIRCRAFT-261,EMERGENCY,2026-08-06,2026-08-07,Executed deferred structural inspection,WORK-ORDER-5441,Horizon Aviation Systems,Jennifer Kim
af5d5add-468d-4228-bfda-ac6b85894ba7,AIRCRAFT-341,UNSCHEDULED,2026-05-03,2026-05-06,Inspected windshield for crack propagation,WORK-ORDER-1321,Precision Aviation Services,Michael Thompson
af5f2d7b-f554-4fb0-8fbf-5aa3faadd613,AIRCRAFT-125,UNSCHEDULED,2026-09-15,2026-09-15,Checked wing surfaces for lightning strike marks,WORK-ORDER-7184,SkyMaster Maintenance Corp,James Rodriguez
af5f5751-90a8-4969-8823-15b365032b12,AIRCRAFT-290,SCHEDULED,2026-05-22,2026-05-22,Updated communication software,WORK-ORDER-2202,Horizon Aviation Systems,Robert Martinez
af5fc59d-4c18-4063-942f-f28dd086141e,AIRCRAFT-254,SCHEDULED,2026-04-27,2026-04-28,Conducted periodic system functional tests,WORK-ORDER-732,Horizon Aviation Systems,Jennifer Kim
af649bc0-f3d3-4f61-83c6-19c8b8b32ee5,AIRCRAFT-469,EMERGENCY,2026-03-30,2026-03-31,Replaced damaged tire,WORK-ORDER-14097,AeroTech Solutions,Sarah Chen
af64fd94-5fd2-4717-b59f-0984112b8e62,AIRCRAFT-485,EMERGENCY,2026-09-09,2026-09-09,Replaced radio transceiver unit,WORK-ORDER-7075,AeroTech Solutions,Sarah Chen
af677ea0-bbfa-4725-9600-bf51843f4e32,AIRCRAFT-49,SCHEDULED,2027-01-24,2027-01-24,Replaced engine oil and filter,WORK-ORDER-12834,TitanAir Logistics,James Rodriguez
af67f46b-8031-4251-aa76-8c4614b17288,AIRCRAFT-498,UNSCHEDULED,2026-05-29,2026-05-29,Replaced radio transceiver unit,WORK-ORDER-2448,Horizon Aviation Systems,Jennifer Kim
af6aa5e6-b9a6-4e86-9620-fcebe76d1672,AIRCRAFT-462,UNSCHEDULED,2027-01-08,2027-01-08,Conducted periodic system functional tests,WORK-ORDER-12383,Horizon Aviation Systems,Emily Davis
af6b6830-970c-46e6-8ee2-ecd86d4d5e82,AIRCRAFT-448,EMERGENCY,2026-02-02,2026-02-06,Topped off auxiliary fuel tanks,WORK-ORDER-13336,AeroTech Solutions,Michael Thompson
af6c7b33-7817-4582-92fc-e3f8c1f56947,AIRCRAFT-300,EMERGENCY,2027-01-07,2027-01-08,Updated communication software,WORK-ORDER-12095,SkyMaster Maintenance Corp,Jennifer Kim
af6eb968-57ce-4430-9df6-fec51a712308,AIRCRAFT-306,SCHEDULED,2026-12-15,2026-12-15,Performed scheduled lubrication service,WORK-ORDER-11192,AeroTech Solutions,Michael Thompson
af6ec4ef-491a-476e-94e1-4436785f0f59,AIRCRAFT-120,UNSCHEDULED,2026-09-15,2026-09-15,Conducted periodic system functional tests,WORK-ORDER-7172,Premier Flight Services,Jennifer Kim
af6f5890-53f9-4983-b68d-c3171ccb80a8,AIRCRAFT-373,UNSCHEDULED,2026-11-24,2026-11-25,Inspected windshield for crack propagation,WORK-ORDER-10203,Premier Flight Services,Jennifer Kim
af6fa809-2fb7-45b9-84cc-1b950f9bbbf9,AIRCRAFT-51,EMERGENCY,2026-12-02,2026-12-04,Cleaned hydraulic filter and replaced element,WORK-ORDER-10657,Apex Aircraft Support,James Rodriguez
af6fe481-1cd7-4b74-acdc-e2f26eca3929,AIRCRAFT-284,EMERGENCY,2026-02-05,2026-02-06,Checked security seals on sensitive equipment,WORK-ORDER-514,Premier Flight Services,James Rodriguez
af70d0b0-4f75-44b2-9bf1-48d06ad7d695,AIRCRAFT-444,UNSCHEDULED,2026-05-02,2026-05-03,Verified integrity of access panels and doors,WORK-ORDER-1307,Premier Flight Services,David Anderson
af71a63b-9759-486f-93ae-ffa3be0a3112,AIRCRAFT-333,SCHEDULED,2026-03-20,2026-03-20,Examined control surfaces for wind damage,WORK-ORDER-13799,Apex Aircraft Support,Robert Martinez
af73dfbf-7748-49fb-b3a1-2fff582d3d98,AIRCRAFT-475,EMERGENCY,2026-03-06,2026-03-07,Inspected exterior for hail damage,WORK-ORDER-10729,SkyMaster Maintenance Corp,James Rodriguez
af7438f0-6ebb-4223-a116-918344be37c1,AIRCRAFT-127,EMERGENCY,2026-08-24,2026-08-27,Replaced landing gear actuator seal,WORK-ORDER-6327,Apex Aircraft Support,Robert Martinez
af775e7b-e615-4ff6-9a9d-b7ad8629fd1d,AIRCRAFT-63,SCHEDULED,2026-09-02,2026-09-02,Conducted periodic system functional tests,WORK-ORDER-6705,Apex Aircraft Support,Michael Thompson
af7786c5-15f0-42be-a01f-344e8b296677,AIRCRAFT-353,UNSCHEDULED,2026-12-01,2026-12-04,Performed overdue avionics system test,WORK-ORDER-10534,AeroTech Solutions,James Rodriguez
af7935f2-e994-41a2-bfce-fe5050213021,AIRCRAFT-73,UNSCHEDULED,2026-04-03,2026-04-05,Replaced landing gear actuator seal,WORK-ORDER-14289,TitanAir Logistics,Michael Thompson
af7b0896-4ae5-42fa-a675-482d83fe18d8,AIRCRAFT-216,EMERGENCY,2026-08-02,2026-08-02,Filled main fuel tanks to capacity,WORK-ORDER-5436,AeroTech Solutions,Jennifer Kim
af7b7fff-8189-4b39-9cac-8178fcf368a7,AIRCRAFT-315,UNSCHEDULED,2026-09-26,2026-09-26,Performed scheduled lubrication service,WORK-ORDER-7493,Apex Aircraft Support,David Anderson
af7c22cb-86c0-4b1c-a738-30c8f35cde44,AIRCRAFT-293,UNSCHEDULED,2026-04-25,2026-04-26,Completed routine pre-flight inspection,WORK-ORDER-832,TitanAir Logistics,Jennifer Kim
af7ce250-4718-47e1-91ae-3e459ba7b003,AIRCRAFT-337,SCHEDULED,2027-01-28,2027-01-28,Executed 50-hour maintenance checklist,WORK-ORDER-13114,Premier Flight Services,Jennifer Kim
af7d5959-6d25-414d-b53a-caa9cfeb6a8f,AIRCRAFT-481,UNSCHEDULED,2026-04-10,2026-04-11,Inspected cargo hold for unauthorized items,WORK-ORDER-79,SkyMaster Maintenance Corp,James Rodriguez
af803a33-2484-4b3f-95cd-99ab2ec5bfff,AIRCRAFT-142,SCHEDULED,2026-08-30,2026-08-31,Cleaned fuel injectors and filters,WORK-ORDER-6675,Apex Aircraft Support,Robert Martinez
af8069a5-c1ac-4691-bbc2-d1761a2fd976,AIRCRAFT-139,EMERGENCY,2026-12-12,2026-12-12,Checked wing surfaces for lightning strike marks,WORK-ORDER-10952,SkyMaster Maintenance Corp,Michael Thompson
af84bc3c-c5c7-4a2f-b06b-9b7f0f81ad8c,AIRCRAFT-211,SCHEDULED,2026-06-02,2026-06-02,Inspected fuel lines for leaks,WORK-ORDER-2484,Precision Aviation Services,Michael Thompson
af855d14-e015-4141-9cd9-db9e04e74940,AIRCRAFT-387,EMERGENCY,2026-08-29,2026-08-29,Checked wing surfaces for lightning strike marks,WORK-ORDER-6575,Horizon Aviation Systems,Robert Martinez
af874f94-9b88-4af2-ac99-7f0f03b2d364,AIRCRAFT-83,UNSCHEDULED,2026-03-08,2026-03-08,Updated navigation software to latest version,WORK-ORDER-12810,TitanAir Logistics,Robert Martinez
af87e80c-54e9-44da-ad25-1e9f265cd587,AIRCRAFT-283,SCHEDULED,2026-05-07,2026-05-08,Examined control surfaces for wind damage,WORK-ORDER-1562,Premier Flight Services,James Rodriguez
af8c77a5-7e2a-498b-9945-add9b5cbeb0f,AIRCRAFT-287,UNSCHEDULED,2026-03-28,2026-03-29,Repaired antenna connection,WORK-ORDER-14033,SkyMaster Maintenance Corp,Michael Thompson
af8f72e6-f9a2-41fc-845c-3980c1383920,AIRCRAFT-345,SCHEDULED,2026-07-16,2026-07-17,Inspected fuel lines for leaks,WORK-ORDER-4701,TitanAir Logistics,David Anderson
af93f3aa-9fde-4214-9538-0172207e4558,AIRCRAFT-252,UNSCHEDULED,2027-01-03,2027-01-04,Examined control surfaces for wind damage,WORK-ORDER-12108,Horizon Aviation Systems,Sarah Chen
af98cf35-80bd-4a61-b496-48a930b399e2,AIRCRAFT-217,EMERGENCY,2026-07-31,2026-08-01,Cleaned and tested headset jacks,WORK-ORDER-5145,Premier Flight Services,Jennifer Kim
af994c24-b07c-4fff-af1f-16bd3ae000ed,AIRCRAFT-396,EMERGENCY,2026-05-18,2026-05-19,Recalibrated inertial navigation system,WORK-ORDER-1992,Precision Aviation Services,James Rodriguez
af9a5661-e642-43fc-9fcb-cecefa6d01fb,AIRCRAFT-360,SCHEDULED,2026-06-21,2026-06-21,Executed 50-hour maintenance checklist,WORK-ORDER-3517,TitanAir Logistics,Robert Martinez
af9d9dac-7be7-490d-8118-211edb29ad64,AIRCRAFT-170,EMERGENCY,2026-03-04,2026-03-05,Calibrated fuel quantity indicators,WORK-ORDER-10217,Horizon Aviation Systems,Robert Martinez
af9ed2a9-18be-4aa8-a7c9-be62277b30a9,AIRCRAFT-465,UNSCHEDULED,2027-01-13,2027-01-14,Conducted periodic system functional tests,WORK-ORDER-12554,Premier Flight Services,Jennifer Kim
af9f5762-a0e1-4888-a323-47cd5479957c,AIRCRAFT-4,EMERGENCY,2026-02-24,2026-02-26,Filled main fuel tanks to capacity,WORK-ORDER-7599,SkyMaster Maintenance Corp,Jennifer Kim
af9fd0bd-034d-4ed8-b4a1-12e43d3cc653,AIRCRAFT-412,UNSCHEDULED,2026-09-04,2026-09-05,Inspected windshield for crack propagation,WORK-ORDER-6770,Horizon Aviation Systems,Jennifer Kim
af9fd119-db53-4bd5-8de5-4c94293a87fa,AIRCRAFT-258,SCHEDULED,2026-11-13,2026-11-13,Inspected combustion chamber for cracks,WORK-ORDER-9731,SkyMaster Maintenance Corp,Jennifer Kim
afa02bb2-7f2d-4000-ac66-b5bd174a0cd4,AIRCRAFT-53,EMERGENCY,2026-08-04,2026-08-05,Recalibrated inertial navigation system,WORK-ORDER-5507,TitanAir Logistics,Robert Martinez
afa2a7b0-dc92-496b-bd52-d2cbb7264cbf,AIRCRAFT-173,EMERGENCY,2026-04-19,2026-04-20,Performed routine safety equipment inspection,WORK-ORDER-444,TitanAir Logistics,David Anderson
afa41379-375b-438b-9bb5-4ea735320abf,AIRCRAFT-489,EMERGENCY,2026-11-11,2026-11-12,Completed 100-hour inspection checklist,WORK-ORDER-9710,AeroTech Solutions,Jennifer Kim
afa4b9db-d395-4094-a395-ff4ccdf66386,AIRCRAFT-138,SCHEDULED,2026-12-12,2026-12-13,Replaced leaking hydraulic line,WORK-ORDER-11028,Horizon Aviation Systems,Jennifer Kim
afa6637d-187d-48e7-8e6e-cd6325aebd31,AIRCRAFT-201,SCHEDULED,2026-11-04,2026-11-04,Performed routine safety equipment inspection,WORK-ORDER-9482,Apex Aircraft Support,David Anderson
afa7499d-0c90-4a31-aa5f-8e9b9b4b579c,AIRCRAFT-75,SCHEDULED,2026-03-17,2026-03-18,Repaired antenna cable connection,WORK-ORDER-13650,SkyMaster Maintenance Corp,James Rodriguez
afa81102-34d9-4422-b886-176c0dc42c5e,AIRCRAFT-480,EMERGENCY,2026-11-14,2026-11-15,Calibrated fuel quantity indicators,WORK-ORDER-9922,Horizon Aviation Systems,Sarah Chen
afa941e5-66fb-4126-8b79-6edd088aa461,AIRCRAFT-213,EMERGENCY,2026-12-03,2026-12-03,Inspected windshield for crack propagation,WORK-ORDER-10730,Premier Flight Services,Robert Martinez
afae133e-a75a-493d-8935-d51b930fd68a,AIRCRAFT-270,EMERGENCY,2026-08-27,2026-08-27,Checked security seals on sensitive equipment,WORK-ORDER-6351,SkyMaster Maintenance Corp,Emily Davis
afb2d62a-e3a8-47f3-b4ce-a254480c920d,AIRCRAFT-153,UNSCHEDULED,2026-12-21,2026-12-21,Inspected windshield for crack propagation,WORK-ORDER-11477,AeroTech Solutions,David Anderson
afb5bd3b-5258-45cf-968e-c09bc03bcef2,AIRCRAFT-461,UNSCHEDULED,2026-05-31,2026-06-04,Replaced worn brake pads,WORK-ORDER-2657,Apex Aircraft Support,Jennifer Kim
afb77ef5-9783-4506-b3d6-0d354f804956,AIRCRAFT-59,EMERGENCY,2027-01-08,2027-01-08,Completed 100-hour inspection checklist,WORK-ORDER-12374,AeroTech Solutions,Jennifer Kim
afb85cda-e25f-4efb-9d4c-22418067801e,AIRCRAFT-72,SCHEDULED,2026-11-04,2026-11-05,Performed overdue avionics system test,WORK-ORDER-9325,AeroTech Solutions,Robert Martinez
afb90160-8f5a-463d-a478-5c6070353227,AIRCRAFT-370,UNSCHEDULED,2026-12-25,2026-12-26,Replaced faulty GPS module,WORK-ORDER-11629,SkyMaster Maintenance Corp,Robert Martinez
afb96669-76fb-4df8-8228-1b544c0fd747,AIRCRAFT-280,UNSCHEDULED,2026-08-03,2026-08-03,Completed routine pre-flight inspection,WORK-ORDER-5249,TitanAir Logistics,Jennifer Kim
afb9e985-133a-405d-a327-8b72ff310a62,AIRCRAFT-191,UNSCHEDULED,2026-12-21,2026-12-21,Inspected fuel lines for leaks,WORK-ORDER-11371,TitanAir Logistics,Sarah Chen
afbab3dc-7734-4151-af2b-abf5c264f34e,AIRCRAFT-212,SCHEDULED,2026-06-03,2026-06-04,Updated communication software,WORK-ORDER-2822,Horizon Aviation Systems,Jennifer Kim
afbb0007-c4c1-4dfc-af44-9681a4616562,AIRCRAFT-469,SCHEDULED,2026-07-09,2026-07-10,Executed 50-hour maintenance checklist,WORK-ORDER-4290,Apex Aircraft Support,David Anderson
afbbdf45-9966-42c5-b581-c7170b46a38b,AIRCRAFT-306,UNSCHEDULED,2026-12-15,2026-12-18,Completed postponed engine run-up test,WORK-ORDER-11194,AeroTech Solutions,Jennifer Kim
afbc039c-dd7a-4425-bf99-36026d000063,AIRCRAFT-50,SCHEDULED,2026-10-07,2026-10-09,Cleaned fuel injectors and filters,WORK-ORDER-8040,Premier Flight Services,Robert Martinez
afbd0f74-ac68-405d-9fc0-357f5d28362e,AIRCRAFT-175,SCHEDULED,2026-03-15,2026-03-16,Updated navigation software to latest version,WORK-ORDER-13455,Precision Aviation Services,Jennifer Kim
afc58d79-74d7-48bf-8699-a9f73e5ecf89,AIRCRAFT-474,EMERGENCY,2026-06-26,2026-06-28,Replaced intercom system amplifier,WORK-ORDER-3706,Premier Flight Services,Sarah Chen
afc58ff7-322b-44e4-89a2-61c7616fe703,AIRCRAFT-369,UNSCHEDULED,2026-11-06,2026-11-06,Replaced leaking hydraulic line,WORK-ORDER-9493,TitanAir Logistics,Jennifer Kim
afc6f6e4-5953-49ef-a4fa-bed9ef55d1f9,AIRCRAFT-293,UNSCHEDULED,2026-05-13,2026-05-14,Inspected cargo hold for unauthorized items,WORK-ORDER-1684,TitanAir Logistics,Michael Thompson
afc80229-e772-4868-a1df-cd827bb45ea3,AIRCRAFT-293,SCHEDULED,2026-11-03,2026-11-04,Inspected and adjusted wheel alignment,WORK-ORDER-9427,Premier Flight Services,David Anderson
afc955f3-390b-423c-b190-cc798f9ee6b9,AIRCRAFT-279,UNSCHEDULED,2026-03-02,2026-03-03,Replaced intercom system amplifier,WORK-ORDER-9162,AeroTech Solutions,David Anderson
afca8953-bc60-4422-9f62-50727a30f397,AIRCRAFT-29,SCHEDULED,2026-07-16,2026-07-16,Recalibrated engine sensors,WORK-ORDER-4781,Apex Aircraft Support,Emily Davis
afcb321c-5e46-4e17-bcb0-e1d4b9935158,AIRCRAFT-142,SCHEDULED,2026-12-08,2026-12-09,Inspected and adjusted wheel alignment,WORK-ORDER-10877,Horizon Aviation Systems,Robert Martinez
afccd9d2-785f-4549-a038-73549c2ef420,AIRCRAFT-308,UNSCHEDULED,2026-12-23,2026-12-24,Inspected combustion chamber for cracks,WORK-ORDER-11433,SkyMaster Maintenance Corp,Michael Thompson
afd04ec4-5533-4038-954e-7f83cd5555a3,AIRCRAFT-490,EMERGENCY,2026-07-11,2026-07-11,Serviced and greased landing gear struts,WORK-ORDER-4449,Horizon Aviation Systems,David Anderson
afd19dbf-2340-46b9-afdc-23e70426c2f2,AIRCRAFT-415,SCHEDULED,2026-10-21,2026-10-21,Completed 100-hour inspection checklist,WORK-ORDER-8692,Apex Aircraft Support,Michael Thompson
afd4b5c8-ab9e-4422-a57c-54718af67009,AIRCRAFT-111,UNSCHEDULED,2026-05-01,2026-05-01,Performed overdue avionics system test,WORK-ORDER-1193,TitanAir Logistics,Sarah Chen
afd5a340-b761-4266-b187-6f7db31b51cb,AIRCRAFT-369,UNSCHEDULED,2026-02-01,2026-02-01,Finished pending electrical system checks,WORK-ORDER-9378,Precision Aviation Services,Emily Davis
afd69cd0-5831-4177-83a6-984ddb624539,AIRCRAFT-118,UNSCHEDULED,2026-05-15,2026-05-16,Completed 100-hour inspection checklist,WORK-ORDER-1748,Horizon Aviation Systems,Emily Davis
afd6cd05-0122-49bc-9ed0-25e7f406fc42,AIRCRAFT-44,SCHEDULED,2026-11-05,2026-11-06,Cleaned fuel injectors and filters,WORK-ORDER-9371,Apex Aircraft Support,Jennifer Kim
